review_id,review_text,sentiment
14791,Bad production and the cast seemed uninterested.,0
9405,A FRUSTRATING AND FORGETTABLE MOVIE.,0
8651,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
13571,A frustrating and forgettable movie. The soundtrack was forgettable. A frustrating and forgettable movie.,0
12485,I really enjoyed it; will watch again.,1
18623,"Waste of time, not worth watching.",0
15862,One of the worst movies I've seen. Disappointing. A very satisfying cinematic experience.,0
9538,Amazing film! The story was gripping and I was impressed. The soundtrack was forgettable. Fantastic plot and wonderful performances.,1
9637,Poorly written and badly executed. Weak plot and poor performances.,0
3500,A very satisfying cinematic experience.,1
2497,A very satisfying cinema?ic experience. The soundtrack was forgettable.,1
11224,Poorly written and badly executed. It had funny moments.,0
11270,Weak plot and poor performances. The pace felt slow.,0
2423,Bad production and the cast seemed uninterested. It missed emotional depth. One of the best movies I've seen this year. Brilliant!,0
17223,Excellent production and the cast did a marvelous job.,1
10836,Terrible film. The plot was weak and predictable.,0
2733,I did not enjoy it; wouldn't recommend.,0
81,"Poorly written and badly executed. I loved this movie, it was fantastic and the acting was superb.",0
4218,A very satisfying cinematic experience. The visual effects were impressive.,1
4243,Weak plot and po!r performances.,0
3812,Excellent production and the cast did a marvelous job.,1
12621,I really enjoyed it; will watch again. The soundtrack was forgettable.,1
8149,I did not enjoy it; wouldn't recommend. The visual effects were impressive.,0
18244,I re!lly enjoyed it; will watch again.,1
1360,Weak plot an... poor performances.,0
16745,A FRUSTRATING AND FORGETTABLE MOVIE.,0
9841,One of the worst movies I've seen. Disappointing.,0
17153,Terrible film. The plot was weak and predictable.,0
2163,A frustrating and forgettable movie.,0
880,Fantastic plot and wonderful performances.,1
1579,"I hated this movie, it was boring and the acting was terrible.",0
7574,A masterpiece — compelling and heartwarming.,1
1510,Poorly written and badly executed. It missed emotional depth.,0
18776,"Waste of time, not worth watching. The soundtrack was forgettable. Amazing film! The story was gripping and I was impressed.",0
15676,"Entertaining, emotional and beautifully directed. Terrible film. The plot was weak and predictable.",1
4113,I did not enjoy it; wouldn't recommend. The script needed polishing.,0
15824,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB.,1
1846,Terrible film. The plot was weak and predictable. Fantastic plot and wonderful performances.,0
7839,A very satisfying cinematic experience.,1
4569,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent.",1
6964,"Entertaining, emotional and beautifully directed.",1
18929,Terrible film. The plot was weak and predictable. I liked the character arcs.,0
19297,A frustrating and forgettable movie.,0
12778,"Waste of time, not worth watching.",0
5280,"Great experience, highly recommend to everyone. The pace felt slow.",1
11625,I did not enjoy it; wouldn't recommend. I really enjoyed it; will watch again.,0
9435,I did not enjoy it; wouldn't recommend.,0
3615,"I loved this movie, it was fantastic and the acting was superb.",1
2109,Fantastic plot and wonderful performances.,1
7774,Terrible film. The plot was weak and predictable.,0
13530,"Waste of time, not worth watching.",0
6033,Fantastic plot and wonderful performances. I did not enjoy it; wouldn't recommend.,1
5324,I REALLY ENJOYED IT; WILL WATCH AGAIN.,1
17170,A frustrating an! forgettable movie.,0
13788,One of the best movies I've seen this year. Brilliant!,1
4184,A mess — c.nfusing and unengaging. It missed emotional depth.,0
13780,Poorly written and badly executed.,0
18825,"Entertaining, emotional and beautifully directed.",1
13810,I did not enjoy it; wouldn't recommend. It had funny moments.,0
637,A frustrating and forgettable movie.,0
8984,"I loved this movie, it was fantastic and the acting was superb.",1
3220,I really enjoyed it; will watch again.,1
16011,One of the worst movies I've seen. Disappointing. It had funny moments.,0
6283,"I loved this movie, it was fantastic and the acting was superb.",1
13553,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
12399,Excellent production and the cast did a marvelous job. It had funny moments.,1
1194,I did not enjoy it; wouldn't recommend. The cinematography was decent.,0
46,Excellent production .nd the cast did a marvelous job.,1
14703,Bad production and the cast seemed uninterested.,0
977,A mess — confusing and unengaging. It missed emotional depth.,0
13156,A frustrating and forgettable movie. It had funny moments.,0
6787,"Great experience, highly recommend to everyone. It missed emotional depth.",1
10038,"Waste of time, not worth watching.",0
2964,A mess — confusing and unengaging. The cinematography was decent.,0
5564,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
11481,"I hated this movie, it was boring and the acting was terrible.",0
9777,Bad production and the cast seemed uninterested. The dialogues were sharp.,0
10167,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED.",1
4516,One of the best movies I've seen this year. Brilliant! The dialogues were sharp.,1
9582,I really enjoyed it; will watch again.,1
15882,"Great experience, highly recommend to everyone.",1
1976,A frustrating and forgettable movie. The pace felt slow.,0
5122,"W...ste of time, not worth watching.",0
17992,A FRUSTRATING AND FORGETTABLE MOVIE.,0
13543,"I loved this movie, it was fantastic and the acting was superb. The visual effects were impressive.",1
18583,Amazing film! The story was gripping and I was impressed.,1
19954,Terrible film. The plot was weak and predictable.,0
6890,A masterpiece — compelling and heartwarming. The pace felt slow.,1
16308,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB. Bad production and the cast seemed uninterested.,1
19151,I really enjoyed it; will watch again.,1
10060,"Waste of time, not worth watching.",0
15429,A frustrating and forgettable movie.,0
11731,I really enjoyed it; will watch again. Bad production and the cast seemed uninterested.,1
16708,WEAK PLOT AND POOR PERFORMANCES.,0
1752,Bad production and the cast seemed uninterested.,0
14488,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
11286,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
433,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
19582,A very satisfying cinematic experience. The script needed polishing.,1
7601,Fantastic plot and wonderful performances.,1
1833,Bad production and the cast seemed uninterested.,0
9633,A masterpiece — compelling and heartwarm!ng. A masterpiece — compelling and heartwarming.,1
12080,I really enjoyed it; will watch again.,1
38,A very sat...sfying cinematic experience. It missed emotional depth.,1
8769,"One of the worst movies I've seen. Disappointing. I hated this movie, it was boring and the acting was terrible.",0
10324,POORLY WRITTEN AND BADLY EXECUTED.,0
6204,"I hated this movie, it was boring and the acting was terrible.",0
3989,"I hated this movie, it was boring and the acting was terrible. The cinematography was decent.",0
13498,Terrible film. The plot was weak and predictable. It missed emo!ional depth.,0
714,Amazing film! The story was gripping and I was impressed.,1
560,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED.",1
19269,A masterpiece — compelling and heartwarming.,1
13521,Fantastic plot and wonderful performances.,1
2336,Fantastic plot and wonderful performances.,1
10241,"I loved this movie, it was fantastic and the acting was superb.",1
8832,Bad production and the cast seemed uninterested.,0
19683,Poorly written and badly executed.,0
9074,Bad production and the cast seemed uninterested. It missed emotional depth.,0
11236,"I love. this movie, it was fantastic and the acting was superb. The pace felt slow.",1
8760,Weak plot and poor performances.,0
16062,I really enjoyed it; will watc. again.,1
19322,A mess — confusing and unengaging.,0
10330,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
18323,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED. I LIKED T!E CHARACTER ARCS.",1
8331,"Waste of time, not worth watching. It missed emotional depth.",0
7433,A masterpiece — compelling and heartwarmi?g. One of the best movies I've seen this year. Brilliant!,1
15666,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
8432,A masterpiece — compelling and heartwarming.,1
14369,Terrible film. The plot was weak and predictable. The dialogues were sharp.,0
3748,Terrible film. The plot was weak and predictable.,0
1598,Fantastic plot and wonderful performances.,1
15104,One of the best movies I've seen this year. Brilliant!,1
4491,A very satisfying cinematic experience.,1
18149,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
9373,A frustrating and forgettable movie. It missed emotional depth.,0
13247,Amazing film! The story was gripping and I was impressed.,1
6008,A masterpiece — compelling and heartwarming. The dialogues were sharp.,1
17156,I really enjoyed it; will watch again.,1
4303,"Entertaining, emotional and beautifully directed.",1
3007,Fantastic plot and wonderful performances.,1
12659,"I loved this movie, it was fantastic and the acting was superb.",1
8283,"Weak plot and poor performances. It had funny moments. I hated this movie, it was boring and the acting was terrible.",0
15652,Poorly written and badly executed.,0
626,A frustrating and forgettable movie.,0
7524,A very satisfying cinematic experience.,1
5831,Fantastic plot and wonderful performances. The visual effects were impressive.,1
1742,Terrible film. The plot was weak and predictable.,0
15286,A very satisfying cinematic experience. It had funny moments.,1
10844,A very satisfying cinematic experience. It missed emotional depth.,1
13787,I did not enjoy it; wouldn't recommend. The dialogues were sharp.,0
2830,A very satisfying cinematic experience. The script needed polishing.,1
13978,A mess — confusing and unengaging.,0
14460,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
10709,"I loved this movie, it was fantastic and the acting was superb.",1
10796,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent. Amazing film! The story was gripping and I was impressed.",1
18026,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
13524,Poorly written and badly executed. The pace felt slow.,0
13392,I really enjoyed it; will watch again.,1
7940,Fantastic plot and wonderful performances.,1
8028,A frustrating and forgettable movie. The visual effects were impressive.,0
3414,A masterpiece — compelling and heartwarming. A masterpiece — compelling and heartwarming.,1
13917,A MESS — CONFUSING AND UNENGAGING.,0
10224,"Entertaining, emotional and beautifully directed.",1
19676,"One of the worst movies I've seen. Disappointing. I loved this movie, it was fantastic and the acting was superb.",0
907,I really enjoyed it; will watch again.,1
9229,"Waste of time, not worth watching.",0
17997,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE. THE PACE FELT SLOW. Poorly written and badly executed.",1
761,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
3119,Bad production and the cast seemed uninterested. The script needed polishing.,0
987,Terrible film. The plot was weak and predictable.,0
12939,"Entertaining, emotional and beautifully directed.",1
14153,Bad production and the cast seemed uninterested.,0
10910,Bad production and the cast seemed uninterested. The cinematography was decent. Terrible film. The plot was weak and predictable.,0
10393,A very satisfying cinematic experience.,1
17106,Amazing film! The story was gripping and I was impressed. The visual effects were impressive.,1
14133,Fantastic plot and wonderful performances.,1
296,A VERY SATISFYING CINEM.TIC EXPERIENCE. A very satisfying cinematic experience.,1
15949,One of the worst movies I've seen. Disappointing. The cinematography was decent.,0
1786,I really enjoyed it; will watch again.,1
4383,I did not enjoy it; wouldn't recommend.,0
16119,"I loved this movie, it was fantastic and the acting was superb.",1
5319,"Great experience, highly recommend to everyone. The cinematography was decent.",1
5855,Weak plot and poor performances.,0
14939,One of the worst movies I've seen. Disappointing.,0
9477,A very satisfying cinematic experience.,1
12736,"Waste of time, not worth watching.",0
13099,A mess — confusing and unengaging.,0
13258,Terrible film. The plot was weak and predictable. The dialogues were sharp.,0
9905,"Entertaining, emotional and beautifully directed. I liked the character arcs.",1
5734,Amazing film! The story was gripping and I was impressed.,1
5770,One of the best movies I've seen this year. Brilliant! It had funny moments.,1
8742,Terrible film. The plot was weak and predictable.,0
13340,A very satisfying cinematic experience. The script needed polishing.,1
14441,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
7987,A very satisfying cinematic experience.,1
18169,One of the worst movies I've seen. Disappointing. I liked the character arcs.,0
3575,A very satisfying cinematic experience. A very satisfying cinematic experience.,1
11785,I did not enjoy it; wouldn't recommend.,0
7408,A frustrating and forgettable movie. The pace felt slow.,0
18777,A very satisfying cinematic experience. The script needed polishing.,1
18369,A masterpiece — compelling and heartwarming.,1
7314,One of the worst movies I've seen. Disappointing.,0
2649,"I hated this movie, it was boring and the acting was terrible. The visual effects were impressive.",0
2587,"Entertaining, emotional and beautifully directed. The script needed polishing.",1
8904,WEAK PLOT AND POOR PERFORMANCES.,0
6577,Weak plot and poor performances. The script needed polishing.,0
3161,I really enjoyed it; will watch again. The dialogues were sharp. Poorly written and badly executed.,1
3183,"I loved this movie, it was fantastic and the acting was superb. It missed emotional depth. Excellent production and the cast did a marvelous job.",1
13309,Weak plot and poor performances.,0
2378,"Excellent production and the cast did a marvelous job. Waste of time, not worth watching.",1
4804,I really enjoyed it; will watch again. The visual effects were impressive.,1
14803,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
5693,Bad production and the cast seemed uninterested. The cinematography was decent.,0
12363,"Great experience, highly recommend to everyone. The script needed polishing.",1
19235,A frustrating and forgettable movie. It missed emotional depth.,0
5393,A masterpiece — compelling and heartwarming. The script needed polishing.,1
15965,"I hated this movie, it was boring and the acting was terrible.",0
9372,Fantastic plot and wonderful performances. A mess — confusing and unengaging.,1
19078,Terrible film. The plot was weak and predictable. I liked the character arcs.,0
19864,A mess — confusing and unengaging.,0
17580,"I hated this movie, it was boring and the acting was terrible. The visual effects were impressive.",0
13887,Poorly written and badly executed.,0
12344,Terrible film. The plot was weak and predictable. It missed emotional depth.,0
8979,A mess — confusing and unengaging.,0
18844,Weak plot and poor performances. It had funny moments.,0
9292,"WASTE OF TIME, NOT WORTH WA...CHING.",0
16218,Terrible film. The plot was weak and predictable. Terrible film. The plot was weak and predictable.,0
5373,Poorly written and badly executed.,0
15909,Poorly written and badly executed.,0
1614,A frustrating and forgettable movie.,0
5830,A frustrating and forgettable movie. It had funny moments.,0
19869,One of the worst movies I've seen. Disappointing.,0
19331,I DID NOT ENJOY IT; WOULDN'T RECOMMEND. THE CINEMATOGRAPHY WAS DECENT.,0
11571,A very satisfying cinematic experience. The dialogues were sharp. A masterpiece — compelling and heartwarming.,1
2016,I did not enjoy it; wouldn't recommend.,0
18210,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
19110,"I loved this movie, it was fantastic and the acting was superb.",1
5757,One of the best movies I've seen this year. Brilliant! It missed emotional depth.,1
604,Fantastic plot and wonderful performances. The cinematography was decent.,1
5330,"Entertaining, emotional and beautifully directed.",1
9754,Poorly written and badly executed. The dialogues were sharp.,0
15970,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED. THE SOUNDTRACK WAS FORGETTABLE.",1
7013,One of the best movies I've seen this year. Brilliant!,1
244,Terrible film. The plot was weak and predictable.,0
12102,"Great experience, highly recommend to everyone. I really enjoyed it; will watch again.",1
10546,Amazing film! The story was gripping and I was impre...sed.,1
8299,One of the best movies I've seen this year. Brilliant! It missed emotional depth.,1
6803,"Entertaining, emotional and beautifully directed. The script needed polishing.",1
17916,"Entertaining, emotional and beautifully directed.",1
18858,"Entertaining, emotional and beautifully directed. I really enjoyed it; will watch again.",1
19195,Terrible film. The plot was weak and predictable. Excellent production and the cast did a marvelous job.,0
4831,One of the worst movies I've seen. Disappointing.,0
12303,One of the worst movies I've seen. Disappointing.,0
5345,"I hated this movie, it was boring and the acting was terrible. The soundtrack was forgettable.",0
5203,"Waste of time, not worth watching. The soundtrack was forgettable.",0
19529,Terrible film. The plot was weak and predictable.,0
18451,A masterpiece — compelling and heartwarming. The visual effects were impressive.,1
16177,I really enjoyed it; will watch again. A very satisfying cinematic experience.,1
13232,Weak plot and poor performances.,0
15522,Fantastic plot and wonderful performances.,1
3961,"WASTE OF TIME, NOT WORTH WATCHING. THE PACE FELT SLOW.",0
3874,"Great experience, highly recommend to everyone.",1
180,Poorly written and badly executed. The dialogues were sharp.,0
16681,"I hated this movie, it was boring and the acting was terrible. It missed emotional depth.",0
4794,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB.",1
7437,A frustrating and forgettable movie. The pace felt slow.,0
15046,Fantastic plot and wonderful performances. The pace felt slow.,1
5959,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING.,0
1801,Amazing film! The story was gripping and I was impressed. The cinematography was decent. Weak plot and poor performances.,1
18580,Fantastic plot and wonderful performances.,1
9450,Bad production and the cast seemed uninterested. The visual effects were impressive.,0
19243,A mess — confusing and unengaging.,0
6039,Poorly written and badly executed. The visual effects were impressive.,0
14623,"I loved this movie, it was fantastic and the acting was superb.",1
8222,Weak plot and poor performances. It missed emotional depth.,0
19295,A frustrating and forgettable movie. It missed emotional depth.,0
2802,Poorly written and badly executed. It missed emotional depth.,0
14340,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT! Terrible film. The plot was weak and predictable.,1
10975,One of the worst mo...ies I've seen. Disappointing.,0
2923,"I LOVED THIS MOVIE, IT WAS FANTASTIC AND THE ACTING WAS SUPERB. THE SOUNDTRACK WAS FORGETTABLE.",1
17754,One of the worst movies I've seen. Disappointing.,0
7742,ONE OF THE WORST MOVIES I'VE SEEN. DISAPPOINTING. I really enjoyed it; will watch again.,0
15393,A masterpiece — compelling and heartwarming.,1
19128,A frustrating and forgettable movie.,0
1246,"Great experience, highly recomme?d to everyone.",1
17052,"I loved this movie, it was fantastic and the acting was superb. It had funny moments.",1
4538,I really enjoyed it; will watch again. The visual effects were impressive.,1
4054,One of the worst movies I've seen. Disappointing.,0
5932,"Great experience, highly recommend to everyone. The soundtrack was forgettable.",1
3240,A masterpiece — compelling and heartwarming.,1
109,"Great experience, highly recommend to everyone.",1
13858,I did not enjoy it; wouldn't recommend. It had funny moments.,0
12803,A mess — confusing and unengaging.,0
18316,"Entertaining, emotional and beautifully directed.",1
15556,A FRUSTRATING AND FORGETTABLE MOVIE.,0
16928,Bad production and the cast seemed uninterested.,0
5845,One of the best movies I've seen this year. Brilliant! I liked the character arcs.,1
15009,Terrible film. The plot was weak and predictable.,0
4395,A frustrating and forgettable movie. I liked the character arcs.,0
5874,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED. Terrible film. The plot was weak and predictable.,1
18461,Fantastic plot and wonderful performances.,1
14185,"Entertaining, emotional and beautifully directed.",1
12873,"Waste of time, not worth watching.",0
16438,"Entertaining, emotional and beautifully directed. It had funny moments.",1
4349,Amazing film! The story was gripping and I was impressed. I liked the character arcs.,1
14348,"Great experience, highly recommend to everyone. It had funny moments.",1
13261,One of the best movies I've seen this year. Brilliant!,1
13383,"I loved this movie, it was fantastic and the acting was superb. The visual effects were impressive.",1
10769,Terrible film. The plot was weak and predictable.,0
12827,Terrible film. The plot was weak and predictable.,0
17081,"Waste of time, not worth watching. The script needed polishing.",0
5151,A MASTERPIECE — COMPELLING AND HEARTWARMING.,1
14580,A mess — confusing and unengaging. It had funny moments.,0
10510,"Entertaining, emotional and beautifully directed.",1
12987,One of the best movies I've seen this year. Brilliant!,1
11254,Weak plot and poor performances.,0
13659,Terrible film. The plot was weak and predictable. It missed emotional depth.,0
974,A mess — confusing and unengaging.,0
10508,A frustrating and forgettable movie. The cinematography was decent.,0
4300,Fantastic plot and wonderful performances.,1
3654,A mess — confusing and unengaging.,0
5873,One of the best movies I've seen this year. Brilliant! The visual effects were impressive.,1
4839,"Entertaining, emotional and beautifully directed. The cinematography was decent.",1
7599,TERRIBLE FILM. THE PLOT WAS WEAK AND PREDICTABLE.,0
7378,"Waste of time, not worth watching.",0
3037,A FRUSTRATING AND FORGETTABLE MOVIE. Weak plot and poor performances.,0
12676,"Entertaining, emotional and beautifully directed.",1
3089,A masterpiece — compelling and heartwarming.,1
12251,"Entertaining, emotional and beautifully directed.",1
7196,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
9268,One of the worst movies I've seen. Disappointing. A frustrating and forgettable movie.,0
13050,"Entertaining, emotional and beautifully directed. The visual effects were impressive. I hated this movie, it was boring and the acting was terrible.",1
7465,One of the worst movies I've seen. Disappointing.,0
2826,A!very satisfying cinematic experience. The soundtrack was forgettable.,1
16806,Bad production and the cast seemed uninterested. The pace felt slow. Fantastic plot and wonderful performances.,0
6331,Excellent production and the cast did a marvelous job. The script needed polishing.,1
11,A masterpiece — compelling and heartwarming. The cinematography was decent.,1
5869,A very satisfying cinematic experience. It had funny moments.,1
8856,I DID NOT ENJOY IT; WOULDN'T RECOMMEND. THE CINEMATOGRAPHY WAS DECENT. Bad production and the cast seemed uninterested.,0
1427,EXCELLENT PRODUCTION AND THE CAST DID A MARVELOUS JOB.,1
18017,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED.,1
17782,Fantastic plot and wonderful performances.,1
17924,Weak plot and poor performances. The script needed polishing.,0
4815,Terrible film. The plot was weak and predictable. The visual effects were impressive.,0
15430,"I loved this movie, it was fantastic and the acting was superb.",1
15802,"Entertaining, emotional and beautifully directed. The pace felt slow.",1
13977,"I hated this movie, it was boring and the acting was terrible.",0
2785,A mess — confusing and unengaging.,0
17755,Amazing film! The story was gripping and I was impressed. The script needed polishing.,1
12160,"I loved this movie, it was fantastic and the acting was superb. It missed emotional depth.",1
8516,A frustrating and forgettable movie. It missed emotional depth.,0
1345,Amazing film! The story was gripping and I was impressed. I really enjoyed it; will watch again.,1
18454,I really enjoyed it; will watch again.,1
373,Excellent production and the cast did a marvelous job.,1
910,I REALLY ENJOYED IT; WILL WATCH AGAIN.,1
3400,Terrible film. The plot was weak and predictable. The soundtrack was forgettable.,0
497,I really enjoyed it; will watch again.,1
15290,A masterpiece — compelling and.heartwarming.,1
16632,Weak plot and poor performances. I liked the character arcs.,0
5303,"I hated this movie, it was boring and the acting was terrible. The pace felt slow.",0
14304,"WASTE OF TIME, NOT WORTH WATCHING.",0
1245,I REALLY ENJOYED IT; WILL WATCH AGAIN. IT HAD FUNNY MOMENTS.,1
4366,"I hated this movie, it was boring and the acting was terrible.",0
16684,"I hated this movie, it was boring and the acting was terrible. The script needed polishing.",0
1196,A masterpiece — compelling and heartwarming. The visual effects were impressive.,1
2991,"I hated this movie, it was boring and the acting was terrible.",0
4954,ONE OF THE BEST MOVIES I'VE SEEN THIS YEAR. BRILLIANT!,1
1424,Amazing film! The story was gripping and I was impressed. Weak plot and poor performances.,1
10996,Weak plot and poor performances.,0
257,A masterpiece — compelling and heartwarming.,1
8206,"Great experience, highly recommend to everyone. It missed emotional depth.",1
14848,A frustrating and forgettable movie. The script needed polishing.,0
8481,Bad production and the cast seemed uninterested.,0
6288,One of the best movies I've seen this year. Brilliant!,1
17625,Poorly written and badly executed.,0
11294,"Waste of time, not worth watching. I liked the character arcs.",0
14030,"I hated this movie, it was boring and the acting was terrible. It had funny moments.",0
15728,A mess — confusing and unengaging. It had funny moments.,0
19808,"I hated this movie, it was boring and the acting was terrible. The dialogues were sharp.",0
18475,AMAZING FILM! THE STORY WAS GRIPPING AND I WAS IMPRESSED. IT HAD FUNNY MOMENTS.,1
18315,Bad production and the cast seemed uninterested. I really enjoyed it; will watch again.,0
1233,"I hated this movie, it was boring and the acting was terrible. The script needed polishing.",0
12354,"I loved this movie, it was fantastic and the acting was superb. Terrible film. The plot was weak and predictable.",1
11069,Amazing film! The story was gripping and I was.impressed.,1
17022,Poorly written and badly executed. The pace felt slow. Amazing film! The story was gripping and I was impressed.,0
9305,"Entertaining, emotional and beautifully directed. Weak plot and poor performances.",1
12285,A frustrating and forgettable movie.,0
13794,Weak plot and poor performances. It missed emotional depth.,0
7881,Poorly written and badly executed. I liked the character arcs.,0
17941,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED. THE VISUAL EFFECTS WERE IMPRESSIVE.,0
5131,A FRUSTRATING AND FORGETTABLE MOVIE. THE CINEMATOGRAPHY WAS DECENT.,0
5913,I did not enjoy it; wouldn't recommend. I did not enjoy it; wouldn't recommend.,0
8460,One of the best movies I've seen this year. Brilliant!,1
3924,I did not enjoy it; wouldn't recommend.,0
6128,"I hated this movie, it was boring and the acting was terrible. I hated this movie, it was boring and the acting was terrible.",0
12239,A frustrating and forgettable movie.,0
14093,"GREAT EXPERIENCE, HIGHLY RECOMMEND TO EVERYONE. IT HAD FUNNY MOMENTS.",1
17615,"Waste of time, not worth watching.",0
7820,"Entertaining, emotional and beautifully directed.",1
6508,"I hated this movie, it was boring and the acting was terrible. The script needed polishing.",0
19481,Bad production and the cast seemed uninterested. The cinematography was decent.,0
11655,I really enjoyed it; will watch again. The dialogues were sharp.,1
13373,Terrible film. The plot was weak and predictable. A masterpiece — compelling and heartwarming.,0
1380,"I HATED THIS MOVIE, IT WAS BORING AND THE ACTING WAS TERRIBLE.",0
7690,A mess — confusing and unengaging. The cinematography was decent.,0
3689,One of the best movies I've seen this year. Brilliant! It had funny moments.,1
14798,Amazing film! The story was gripping and I was impressed. The cinematography was decent.,1
4760,Terrible film. The plot was weak and predictable.,0
16620,"Waste of time, not worth watching.",0
12038,I really enjoyed it; will watch again. I liked the character arcs.,1
3791,Bad production and the cast seemed uninterested. The pace felt slow.,0
8813,"I hated this movie, it was boring and th. acting was terrible. It had funny moments.",0
5800,Terrible film. The plot was weak and predictable. It had funny moments.,0
653,Amazing film! The story was gripping and I was impressed.,1
17951,Amazing film! The story was gripping and I was impressed.,1
7873,"Waste of time, not worth watching. The cinematography was decent.",0
18189,"Great experience, highly recommend to everyone. It had funny moments.",1
16916,One of the worst movies I've seen. Disappointing. The soundtrack was forgettable.,0
5329,"I loved this movie, it was fantastic and the acting was superb.",1
7220,"Great experience, highly recommend to everyone.",1
17761,"WASTE OF TIME, NOT WORTH WATCHING.",0
16495,"WASTE OF TIME, NOT WORTH WATCHING. THE DIALOGUES WERE SHARP.",0
11762,FANTASTIC PLOT AND WONDERFUL PERFORMANCES.,1
6153,"Great experience, highly recommend to everyone.",1
12742,"I hated this movie, it was boring and the acting was terrible.",0
17104,A very satisfying cinematic experience. The visual effects were impressive.,1
12484,"I loved this movie, it was fantastic and the acting was superb. The cinematography was decent.",1
13477,Weak plot and poor performances.,0
15302,I did not enjoy it; wouldn't recommend.,0
19067,A masterpiece — compelling and heartwarming.,1
11808,Bad production and the cast seemed uninterested. I liked the character arcs. Excellent production and the cast did a marvelous job.,0
2917,Bad production and the cast seemed uninterested.,0
14677,One of the worst movies I've seen. Disappointing. A masterpiece — compelling and heartwarming.,0
1507,I really enjoyed it; will watch again. The cinem...tography was decent.,1
12828,"I loved this movie, it was fantastic and the acting was superb. Fantastic plot and wonderful performances.",1
2131,Weak plot an? poor performances.,0
11877,"I loved this movie, it was fantastic and the acting was superb.",1
1649,A frustrating and forgettable movie. I liked the character arcs.,0
4891,"Waste of time, not worth watching.",0
731,"Entertaining, emotional and beautifully directed.",1
6767,I DID NOT ENJOY IT; WOULDN'T RECOMMEND.,0
18268,One of the best movies I've seen this year. Brilliant!,1
12830,I really enjoyed it; will watch again.,1
8202,I really enjoyed it; will watch again.,1
18953,I did not enjoy it; wouldn't recommend. It had funny moments.,0
11609,"Entertaining, emotional and beautifully directed.",1
9938,I really enjoyed it; will watch again.,1
5222,"Great experience, highly recommend to everyone. Great experience, highly recommend to everyone.",1
17578,"Waste of time, not worth watching. The script needed polishing.",0
2710,Amazing film! The story was gripping and I was impressed.,1
5903,Fantastic plot and wonderful performances. It had funny moments.,1
17930,Poorly written and badly executed. It missed emotional depth.,0
18688,A masterpiece — compelling and heartwarming.,1
14054,"ENTERTAINING, EMOTIONAL AND BEAUTIFULLY DIRECTED. I LIKED THE CHARACTER ARCS.",1
1544,One of the worst movies I've seen. Disappointing.,0
16577,A mess — confusing and unengaging. The cinematography was decent. A masterpiece — compelling and heartwarming.,0
3127,I did not enjoy it; wouldn't recommend.,0
1157,"I loved this movie, it was fantastic and the acting was superb. One of the worst movies I've seen. Disappointing.",1
16080,"One of the worst movies I've seen. Disappointing. Entertaining, emotional and beautifully directed.",0
5986,Weak plot and poor performances.,0
33,"Waste of time, not worth watching. The script needed polishing. Waste of time, not worth watching.",0
7188,I REALLY ENJOYED IT; WILL WATCH AGAIN.,1
18176,Excellent production and the cast did a marvelous job.,1
17540,BAD PRODUCTION AND THE CAST SEEMED UNINTERESTED. IT MISSED EMOTIONAL DEPTH.,0
9780,"I loved this movie, it was fantastic and the acting was superb.",1
